Comparisons    Time
995            1.00
256            0.00
814            1.00
507            1.00
608            2.00
962            2.00
821            2.00
978            2.00
266            0.00
307            1.00
210            0.00
137            1.00
409            0.00
846            1.00
500            1.00
914            2.00
737            1.00
561            1.00
785            1.00
758            1.00
320            1.00
380            1.00
762            2.00
408            1.00
940            2.00
1050            2.00
561            1.00
318            0.00
816            2.00
455            1.00
980            2.00
507            1.00
278            0.00
732            1.00
219            0.00
835            2.00
824            1.00
741            1.00
1005            2.00
267            0.00
782            2.00
883            2.00
128            0.00
139            1.00
312            0.00
567            1.00
468            1.00
931            2.00
545            1.00
963            2.00
353            1.00
632            1.00
780            2.00
613            2.00
882            2.00
593            1.00
1031            2.00
401            1.00
800            2.00
358            1.00
424            1.00
720            1.00
992            2.00
747            2.00
165            1.00
183            1.00
1025            2.00
1038            2.00
962            1.00
1004            2.00
219            0.00
164            1.00
1007            2.00
440            1.00
392            1.00
783            2.00
751            1.00
928            1.00
406            1.00
932            1.00
779            2.00
135            1.00
948            2.00
355            1.00
836            1.00
550            1.00
864            2.00
576            1.00
179            1.00
284            0.00
643            1.00
390            0.00
788            1.00
749            1.00
447            1.00
285            1.00
196            0.00
849            1.00
895            2.00
834            1.00
527            1.00
482            1.00
657            2.00
434            1.00
978            1.00
324            1.00
656            1.00
464            1.00
624            2.00
220            0.00
234            0.00
185            1.00
1005            2.00
251            0.00
325            1.00
408            1.00
873            2.00
217            1.00
646            1.00
881            2.00
714            1.00
128            0.00
435            1.00
509            1.00
669            1.00
388            1.00
205            1.00
453            1.00
638            1.00
237            1.00
213            0.00
682            2.00
1035            2.00
807            1.00
293            1.00
320            1.00
921            1.00
181            0.00
993            2.00
128            0.00
641            2.00
320            1.00
621            1.00
220            0.00
924            2.00
713            2.00
184            1.00
741            1.00
765            2.00
1028            2.00
1004            2.00
1021            2.00
327            1.00
676            2.00
917            1.00
483            0.00
925            1.00
289            0.00
389            1.00
578            1.00
870            2.00
1034            2.00
975            2.00
492            1.00
269            1.00
394            1.00
1002            2.00
505            1.00
490            1.00
353            1.00
518            1.00
947            2.00
548            1.00
466            1.00
341            0.00
585            1.00
615            1.00
726            2.00
611            1.00
1001            2.00
716            1.00
607            2.00
192            1.00
709            2.00
369            1.00
864            2.00
512            1.00
942            2.00
654            1.00
310            1.00
289            1.00
735            2.00
253            1.00
825            1.00
532            2.00
516            1.00
707            2.00
562            1.00
176            0.00
871            2.00
671            1.00
976            2.00
546            1.00
839            1.00
867            2.00
248            1.00
576            2.00
737            1.00
318            1.00
524            2.00
500            1.00
876            1.00
694            1.00
312            0.00
620            1.00
451            0.00
878            2.00
269            0.00
996            2.00
761            1.00
461            1.00
253            1.00
735            2.00
998            2.00
217            1.00
353            1.00
138            0.00
563            1.00
462            1.00
592            1.00
199            0.00
278            1.00
961            2.00
337            1.00
680            1.00
688            2.00
422            1.00
676            2.00
669            1.00
836            2.00
472            1.00
803            1.00
218            0.00
856            2.00
980            1.00
534            1.00
324            0.00
544            1.00
326            1.00
258            1.00
875            2.00
424            1.00
957            2.00
631            1.00
419            1.00
454            1.00
895            2.00
673            2.00
946            1.00
1002            2.00
374            1.00
685            1.00
409            0.00
513            1.00
962            2.00
313            1.00
532            1.00
309            1.00
222            1.00
843            2.00
724            2.00
584            1.00
810            1.00
533            1.00
970            2.00
598            2.00
254            1.00
795            1.00
479            1.00
133            0.00
807            1.00
738            2.00
365            1.00
1039            2.00
486            1.00
628            1.00
323            1.00
372            1.00
145            0.00
743            1.00
634            2.00
760            2.00
236            1.00
390            1.00
336            0.00
338            0.00
386            1.00
519            1.00
683            2.00
598            1.00
804            1.00
717            1.00
801            1.00
927            2.00
407            1.00
608            1.00
405            1.00
266            1.00
561            1.00
178            0.00
772            2.00
931            2.00
777            1.00
216            0.00
796            1.00
1020            2.00
986            2.00
206            1.00
327            0.00
336            0.00
515            1.00
506            1.00
423            1.00
417            1.00
722            2.00
420            1.00
764            2.00
228            1.00
398            1.00
615            1.00
547            1.00
947            2.00
473            1.00
347            1.00
964            2.00
1031            2.00
626            1.00
317            0.00
606            1.00
969            2.00
405            0.00
400            1.00
347            1.00
182            1.00
684            1.00
168            1.00
892            1.00
548            1.00
950            2.00
188            0.00
638            2.00
393            1.00
914            2.00
530            1.00
852            2.00
747            1.00
673            1.00
1049            2.00
765            1.00
132            0.00
308            1.00
841            2.00
696            2.00
194            1.00
384            1.00
920            2.00
887            2.00
406            1.00
489            1.00
863            2.00
448            1.00
580            1.00
352            1.00
526            1.00
688            1.00
300            0.00
825            2.00
751            1.00
607            1.00
484            1.00
459            1.00
156            1.00
639            1.00
980            1.00
375            1.00
875            1.00
866            1.00
739            1.00
158            0.00
441            1.00
549            1.00
405            1.00
975            2.00
852            1.00
980            2.00
1007            1.00
253            1.00
183            1.00
752            2.00
666            1.00
734            1.00
706            2.00
141            1.00
1031            2.00
892            1.00
463            1.00
491            1.00
466            1.00
789            1.00
797            2.00
309            1.00
431            1.00
851            1.00
317            0.00
165            0.00
463            1.00
822            1.00
873            2.00
649            1.00
221            1.00
981            1.00
513            1.00
462            1.00
298            0.00
745            2.00
966            2.00
722            2.00
610            1.00
188            0.00
192            0.00
559            1.00
607            1.00
1016            2.00
690            1.00
483            1.00
310            1.00
275            1.00
141            1.00
551            1.00
424            1.00
730            1.00
432            1.00
852            2.00
442            1.00
457            1.00
273            1.00
728            2.00
307            0.00
712            1.00
439            1.00
179            1.00
290            1.00
153            0.00
744            2.00
809            1.00
368            0.00
726            1.00
696            1.00
488            1.00
1002            2.00
459            1.00
686            1.00
495            1.00
663            1.00
389            1.00
147            1.00
197            1.00
571            2.00
402            1.00
177            1.00
274            1.00
682            1.00
738            1.00
829            1.00
679            2.00
981            2.00
453            1.00
799            2.00
198            0.00
1011            2.00
741            2.00
916            1.00
545            1.00
158            0.00
809            1.00
468            1.00
675            1.00
879            2.00
336            1.00
934            2.00
661            1.00
880            2.00
371            1.00
871            2.00
457            1.00
1009            2.00
254            1.00
500            2.00
1048            2.00
396            1.00
232            1.00
738            1.00
579            1.00
530            1.00
142            1.00
839            2.00
855            1.00
833            2.00
681            1.00
884            2.00
516            1.00
379            1.00
900            2.00
669            2.00
992            2.00
300            0.00
389            1.00
320            1.00
565            2.00
132            0.00
772            1.00
737            1.00
711            2.00
775            2.00
182            1.00
417            1.00
739            1.00
328            0.00
436            1.00
794            1.00
765            2.00
219            1.00
171            0.00
305            1.00
611            1.00
869            2.00
353            1.00
169            0.00
534            1.00
881            2.00
169            0.00
201            1.00
695            1.00
929            1.00
573            2.00
864            2.00
205            1.00
1021            2.00
689            1.00
942            1.00
216            1.00
947            2.00
985            1.00
574            1.00
876            1.00
1044            2.00
919            1.00
572            2.00
223            0.00
798            1.00
203            0.00
850            2.00
508            1.00
171            1.00
189            0.00
888            2.00
604            1.00
405            1.00
947            1.00
169            1.00
970            2.00
499            1.00
356            1.00
625            2.00
183            1.00
1021            2.00
398            1.00
724            1.00
762            1.00
918            2.00
178            0.00
237            0.00
228            1.00
517            1.00
910            2.00
414            1.00
597            1.00
624            2.00
1036            2.00
559            1.00
331            1.00
684            2.00
915            2.00
446            1.00
601            2.00
862            1.00
694            2.00
906            2.00
381            1.00
667            2.00
453            1.00
333            1.00
411            1.00
979            2.00
737            1.00
934            2.00
195            0.00
967            1.00
1000            2.00
558            1.00
594            1.00
330            1.00
953            2.00
564            1.00
664            1.00
991            2.00
165            1.00
743            1.00
183            1.00
339            1.00
499            1.00
637            1.00
412            1.00
559            1.00
960            2.00
705            1.00
442            1.00
370            1.00
946            2.00
574            1.00
921            1.00
858            1.00
882            2.00
346            1.00
555            1.00
760            2.00
182            0.00
260            1.00
456            1.00
506            1.00
787            1.00
146            1.00
877            2.00
1045            2.00
710            1.00
626            2.00
846            2.00
640            1.00
542            1.00
1034            2.00
533            1.00
876            1.00
1038            2.00
392            1.00
495            1.00
342            1.00
882            2.00
365            1.00
867            2.00
1031            2.00
371            1.00
247            1.00
607            1.00
982            2.00
150            0.00
660            1.00
648            1.00
231            1.00
541            1.00
862            2.00
325            1.00
721            1.00
395            1.00
348            1.00
409            1.00
546            1.00
496            1.00
388            1.00
848            2.00
564            1.00
314            0.00
218            0.00
576            1.00
373            1.00
320            1.00
687            2.00
580            1.00
547            1.00
763            2.00
623            1.00
439            1.00
549            1.00
679            1.00
790            2.00
860            2.00
842            2.00
488            1.00
194            1.00
984            2.00
856            2.00
260            0.00
478            1.00
624            1.00
244            0.00
610            1.00
513            1.00
342            0.00
146            0.00
940            2.00
890            1.00
293            1.00
580            1.00
200            0.00
815            1.00
766            2.00
131            0.00
662            2.00
936            2.00
894            2.00
681            2.00
616            1.00
234            1.00
683            1.00
823            2.00
428            1.00
1030            2.00
392            1.00
850            1.00
227            0.00
135            0.00
823            1.00
854            1.00
671            1.00
856            1.00
279            1.00
365            1.00
411            0.00
914            1.00
388            0.00
179            0.00
469            1.00
806            1.00
909            2.00
587            1.00
916            2.00
455            1.00
229            0.00
994            2.00
176            1.00
256            1.00
473            1.00
877            1.00
657            1.00
600            1.00
549            1.00
792            1.00
766            1.00
908            1.00
570            1.00
894            1.00
707            2.00
455            1.00
652            2.00
403            1.00
260            0.00
904            2.00
757            1.00
761            2.00
788            2.00
901            1.00
726            2.00
608            1.00
252            1.00
557            1.00
686            2.00
155            1.00
871            2.00
716            2.00
385            1.00
142            0.00
811            2.00
539            1.00
672            1.00
152            1.00
841            2.00
580            2.00
468            0.00
756            1.00
406            0.00
320            0.00
888            2.00
308            0.00
736            1.00
321            1.00
421            1.00
241            0.00
545            1.00
184            1.00
788            2.00
1040            2.00
474            1.00
966            2.00
765            1.00
333            1.00
803            2.00
371            1.00
133            0.00
132            1.00
620            1.00
161            0.00
919            2.00
1017            1.00
968            1.00
861            1.00
858            1.00
286            1.00
918            2.00
774            1.00
322            0.00
222            1.00
924            1.00
994            2.00
277            1.00
184            0.00
506            1.00
386            1.00
461            1.00
839            1.00
672            1.00
162            0.00
1028            2.00
523            1.00
391            0.00
704            1.00
657            2.00
265            1.00
992            2.00
656            2.00
467            1.00
792            1.00
896            1.00
1032            2.00
514            1.00
162            1.00
448            1.00
747            1.00
208            0.00
755            1.00
180            0.00
1043            2.00
867            2.00
907            1.00
1012            2.00
865            2.00
393            1.00
624            2.00
965            2.00
778            2.00
474            1.00
740            1.00
197            1.00
665            1.00
812            1.00
294            1.00
672            1.00
392            1.00
306            1.00
308            1.00
581            1.00
302            0.00
381            1.00
1035            2.00
691            1.00
327            1.00
515            1.00
344            1.00
740            1.00
426            1.00
1030            2.00
187            1.00
1039            2.00
505            1.00
909            1.00
502            1.00
915            1.00
500            1.00
343            0.00
797            2.00
665            1.00
727            2.00
175            1.00
886            2.00
545            1.00
812            2.00
668            2.00
717            1.00
652            1.00
748            2.00
868            1.00
473            1.00
415            1.00
797            2.00
1008            2.00
412            1.00
513            1.00
686            1.00
411            1.00
282            0.00
831            2.00
993            2.00
1016            2.00
171            1.00
819            2.00
313            1.00
978            2.00
442            1.00
639            1.00
839            2.00
230            1.00
663            1.00
168            1.00
587            1.00
319            1.00
522            2.00
497            1.00
634            1.00
617            1.00
801            2.00
945            2.00
813            2.00
1011            1.00
562            1.00
977            2.00
768            2.00
232            0.00
502            1.00
574            1.00
714            2.00
834            1.00
541            1.00
185            0.00
253            0.00
850            1.00
271            0.00
330            1.00
289            0.00
901            2.00
332            1.00
699            2.00
255            1.00
705            1.00
531            1.00
542            1.00
494            1.00
270            1.00
673            2.00
566            1.00
1003            2.00
829            1.00
779            2.00
455            0.00
981            1.00
805            2.00
987            2.00
310            1.00
535            1.00
831            1.00
832            1.00
404            1.00
1034            2.00
977            2.00
887            2.00
875            2.00
786            1.00
685            2.00
516            1.00
684            1.00
663            2.00
544            1.00
497            1.00
763            2.00
183            1.00
549            2.00
482            1.00
311            1.00
202            1.00
519            1.00
370            1.00
634            1.00
128            0.00
356            1.00
820            2.00
402            1.00
483            1.00
606            1.00
448            1.00
229            1.00
817            2.00
948            2.00
538            1.00
984            1.00
825            2.00
172            0.00
603            2.00
593            1.00
806            1.00
771            1.00
627            1.00
476            1.00
679            1.00
547            1.00
884            2.00
721            1.00
627            1.00
1013            2.00
201            0.00
749            2.00
159            1.00
479            1.00
225            0.00
910            2.00
637            1.00
569            2.00
172            0.00
272            1.00
502            1.00
746            2.00
1017            2.00
231            0.00
860            2.00
669            1.00
747            2.00
613            1.00
721            2.00
798            3.00
917            1.00
749            2.00
925            1.00
767            1.00
1052            2.00
580            1.00
429            1.00
821            1.00
622            1.00
926            2.00
412            1.00
510            2.00
589            1.00
683            1.00
180            1.00
625            1.00
1010            2.00
160            1.00
397            1.00
593            1.00
583            1.00
801            3.00
241            0.00
667            1.00
292            1.00
1047            2.00
871            2.00
516            1.00
893            1.00
696            1.00
839            1.00
164            1.00
1018            2.00
364            0.00
917            2.00
1033            2.00
185            0.00
669            1.00
721            1.00
894            1.00
290            0.00
134            0.00
787            2.00
1012            2.00
845            2.00
653            1.00
559            1.00
805            2.00
584            1.00
514            1.00
1046            2.00
131            1.00
381            1.00
537            1.00
243            0.00
717            2.00
319            1.00
524            1.00
589            2.00
360            2.00
477            1.00
516            1.00
913            3.00
602            2.00
243            1.00
716            1.00
497            2.00
687            3.00
351            1.00
238            1.00
163            1.00
251            1.00
552            1.00
167            0.00
587            2.00
692            3.00
212            1.00
797            1.00
244            1.00
295            1.00
754            2.00
245            1.00
351            2.00
239            1.00
362            2.00
674            1.00
1043            3.00
956            4.00
438            1.00
339            1.00
500            1.00
656            2.00
445            1.00
852            2.00
324            1.00
993            3.00
395            1.00
794            3.00
902            2.00
565            1.00
275            1.00
202            1.00
623            2.00
881            1.00
945            3.00
400            2.00
693            2.00
157            0.00
842            1.00
708            3.00
185            0.00
946            2.00
131            1.00
1050            3.00
670            2.00
380            1.00
719            1.00
770            1.00
822            3.00
1057            3.00
816            3.00
868            2.00
686            1.00
506            2.00
799            3.00
421            2.00
763            2.00
171            1.00
681            2.00
207            0.00
316            1.00
934            4.00
867            3.00
434            2.00
820            3.00
942            2.00
528            2.00
511            2.00
133            1.00
668            2.00
1017            3.00
508            1.00
377            2.00
617            2.00
714            1.00
377            1.00
484            2.00
187            0.00
886            3.00
1025            4.00
755            3.00
968            1.00
411            1.00
466            2.00
951            3.00
894            2.00
594            2.00
812            3.00
501            2.00
510            1.00
876            2.00
883            3.00
196            1.00
601            1.00
412            1.00
163            1.00
843            3.00
708            2.00
201            0.00
441            1.00
621            2.00
233            1.00
692            2.00
598            1.00
1033            4.00
226            1.00
678            3.00
429            1.00
1039            2.00
1003            3.00
556            2.00
463            1.00
858            2.00
785            3.00
834            3.00
593            2.00
201            1.00
507            2.00
224            1.00
541            2.00
829            2.00
998            3.00
609            2.00
890            2.00
466            1.00
350            1.00
187            1.00
367            1.00
958            3.00
206            0.00
497            2.00
613            2.00
232            1.00
783            2.00
871            3.00
435            2.00
419            1.00
269            1.00
468            2.00
257            1.00
445            1.00
245            1.00
587            2.00
873            3.00
831            3.00
759            2.00
526            2.00
239            1.00
916            4.00
953            2.00
241            0.00
375            2.00
636            3.00
204            0.00
585            1.00
499            1.00
698            3.00
880            3.00
244            1.00
872            2.00
549            2.00
836            3.00
1040            3.00
870            3.00
535            2.00
544            2.00
446            1.00
745            2.00
487            2.00
340            1.00
327            1.00
410            2.00
1025            4.00
228            1.00
724            1.00
330            2.00
713            2.00
247            1.00
156            0.00
632            2.00
755            2.00
667            3.00
608            1.00
997            4.00
986            3.00
535            2.00
131            1.00
642            3.00
172            1.00
337            1.00
274            1.00
167            1.00
388            1.00
285            1.00
378            1.00
920            3.00
508            2.00
733            2.00
790            2.00
925            1.00
646            2.00
1015            3.00
282            1.00
972            3.00
890            1.00
964            3.00
211            1.00
985            3.00
950            2.00
615            2.00
373            2.00
393            2.00
234            0.00
1007            4.00
1001            3.00
529            2.00
173            0.00
1056            4.00
1007            4.00
801            3.00
140            0.00
737            2.00
712            3.00
970            3.00
340            1.00
1044            2.00
983            3.00
932            3.00
238            1.00
560            1.00
314            1.00
385            1.00
174            1.00
1038            2.00
404            1.00
263            1.00
544            2.00
390            1.00
410            1.00
283            1.00
621            2.00
477            1.00
908            3.00
631            3.00
819            2.00
406            2.00
1008            2.00
746            2.00
930            3.00
667            2.00
198            1.00
1047            3.00
895            3.00
187            1.00
527            1.00
664            2.00
203            0.00
586            2.00
810            2.00
982            3.00
285            1.00
702            2.00
828            2.00
727            2.00
375            1.00
1038            3.00
947            3.00
881            2.00
272            1.00
441            1.00
543            2.00
488            1.00
209            1.00
152            1.00
782            2.00
131            1.00
939            2.00
912            3.00
659            3.00
382            1.00
960            2.00
503            2.00
604            2.00
282            1.00
146            0.00
781            1.00
645            2.00
861            3.00
342            1.00
160            1.00
314            1.00
156            1.00
296            1.00
215            1.00
340            1.00
292            1.00
944            3.00
300            1.00
990            3.00
780            3.00
595            2.00
642            1.00
391            2.00
191            1.00
688            3.00
133            1.00
971            3.00
342            2.00
924            3.00
549            1.00
732            2.00
281            1.00
449            2.00
810            3.00
453            1.00
743            3.00
250            1.00
632            2.00
529            1.00
971            2.00
804            3.00
418            2.00
721            3.00
705            2.00
514            2.00
392            1.00
196            0.00
899            2.00
792            3.00
400            2.00
447            2.00
929            2.00
148            0.00
274            1.00
472            2.00
265            0.00
263            1.00
641            2.00
1034            4.00
227            1.00
350            1.00
148            1.00
630            3.00
713            2.00
281            1.00
1053            2.00
835            3.00
1024            4.00
430            2.00
183            1.00
759            3.00
458            1.00
232            1.00
979            1.00
130            1.00
658            2.00
159            1.00
244            1.00
293            1.00
824            3.00
649            3.00
429            1.00
921            3.00
950            3.00
689            2.00
634            1.00
701            1.00
522            2.00
602            2.00
189            1.00
654            2.00
443            2.00
281            1.00
152            1.00
196            0.00
1010            1.00
550            2.00
187            1.00
993            3.00
514            1.00
822            3.00
681            2.00
859            3.00
618            1.00
573            2.00
822            3.00
767            3.00
642            1.00
994            3.00
536            2.00
972            3.00
871            1.00
907            2.00
335            1.00
1027            3.00
940            3.00
425            1.00
674            2.00
733            3.00
241            0.00
165            0.00
737            2.00
654            2.00
891            3.00
318            1.00
333            1.00
595            1.00
590            2.00
327            1.00
576            2.00
756            1.00
564            2.00
857            3.00
928            3.00
796            1.00
654            3.00
758            1.00
753            3.00
551            2.00
763            3.00
560            1.00
538            2.00
578            2.00
266            1.00
937            2.00
428            2.00
649            3.00
709            2.00
984            2.00
150            1.00
311            1.00
966            3.00
751            3.00
152            0.00
975            4.00
369            1.00
802            3.00
382            0.00
513            2.00
183            1.00
696            3.00
632            2.00
895            3.00
407            1.00
602            1.00
475            1.00
273            1.00
898            3.00
747            3.00
444            1.00
357            1.00
463            2.00
585            2.00
183            1.00
245            0.00
234            1.00
231            1.00
309            2.00
954            1.00
670            1.00
407            2.00
571            2.00
811            3.00
933            2.00
914            3.00
275            1.00
666            2.00
131            0.00
688            2.00
195            1.00
501            2.00
355            0.00
290            1.00
743            3.00
166            1.00
1004            3.00
251            1.00
932            4.00
233            1.00
561            2.00
196            0.00
467            2.00
375            1.00
887            3.00
960            3.00
552            1.00
1030            4.00
926            3.00
132            0.00
416            1.00
623            1.00
922            6.00
783            2.00
723            1.00
164            1.00
533            2.00
262            1.00
740            3.00
283            1.00
918            3.00
672            2.00
420            1.00
540            2.00
948            2.00
1035            3.00
562            2.00
504            2.00
663            2.00
292            1.00
301            1.00
128            0.00
537            1.00
930            4.00
960            4.00
246            1.00
245            1.00
277            1.00
921            3.00
686            2.00
597            2.00
805            3.00
154            1.00
880            2.00
671            1.00
467            1.00
925            3.00
482            2.00
597            2.00
288            1.00
425            4.00
373            1.00
603            1.00
431            1.00
718            3.00
1043            3.00
934            3.00
669            1.00
935            3.00
537            2.00
575            2.00
222            0.00
446            1.00
735            3.00
1037            3.00
992            3.00
959            3.00
479            1.00
769            3.00
293            1.00
152            1.00
596            1.00
984            4.00
905            3.00
557            1.00
729            1.00
373            1.00
596            2.00
177            1.00
417            2.00
371            1.00
599            2.00
1014            4.00
998            3.00
992            1.00
628            3.00
1037            3.00
956            3.00
971            2.00
898            3.00
518            2.00
147            1.00
656            1.00
674            2.00
646            2.00
708            2.00
500            1.00
440            1.00
430            1.00
671            1.00
334            1.00
169            1.00
460            1.00
165            1.00
745            3.00
612            2.00
601            2.00
855            3.00
269            1.00
942            3.00
955            3.00
992            3.00
408            1.00
779            3.00
975            3.00
230            1.00
212            1.00
783            1.00
753            2.00
372            1.00
841            3.00
786            1.00
286            1.00
531            1.00
524            1.00
453            1.00
586            2.00
333            1.00
1031            3.00
998            2.00
1053            2.00
712            1.00
871            2.00
161            1.00
852            3.00
1028            4.00
586            2.00
260            1.00
141            1.00
517            2.00
323            1.00
741            2.00
585            1.00
971            2.00
265            1.00
144            1.00
407            1.00
500            1.00
565            1.00
189            0.00
1002            2.00
363            1.00
560            1.00
879            2.00
904            2.00
747            2.00
1001            2.00
988            1.00
801            1.00
250            1.00
481            1.00
390            0.00
445            1.00
554            1.00
380            1.00
233            1.00
188            1.00
696            1.00
456            1.00
397            1.00
377            1.00
710            1.00
350            1.00
605            1.00
704            2.00
139            0.00
161            1.00
752            2.00
465            1.00
374            1.00
218            0.00
995            2.00
538            1.00
331            1.00
931            2.00
928            1.00
134            0.00
974            2.00
927            1.00
236            0.00
602            1.00
176            0.00
611            2.00
990            2.00
619            1.00
143            0.00
993            2.00
699            2.00
871            2.00
333            1.00
861            2.00
907            2.00
437            1.00
148            1.00
877            2.00
976            2.00
1043            3.00
938            3.00
392            1.00
487            2.00
514            1.00
168            1.00
587            2.00
689            3.00
227            1.00
822            2.00
936            3.00
342            1.00
1032            3.00
938            4.00
770            2.00
629            2.00
786            2.00
551            1.00
403            1.00
871            3.00
576            1.00
964            2.00
398            1.00
450            1.00
263            0.00
896            1.00
736            1.00
836            2.00
968            2.00
314            0.00
823            2.00
254            0.00
559            1.00
485            1.00
213            0.00
294            1.00
581            1.00
785            2.00
495            1.00
410            1.00
312            1.00
254            1.00
560            1.00
808            1.00
570            1.00
798            2.00
610            2.00
428            1.00
186            0.00
651            1.00
398            1.00
597            1.00
730            1.00
728            1.00
322            1.00
965            3.00
356            0.00
178            0.00
695            1.00
1053            2.00
376            1.00
641            1.00
528            1.00
467            1.00
1009            4.00
769            2.00
404            1.00
244            1.00
674            1.00
150            1.00
382            1.00
553            1.00
300            1.00
391            1.00
822            2.00
1038            2.00
636            2.00
482            1.00
224            1.00
767            3.00
268            1.00
259            1.00
662            2.00
269            1.00
190            1.00
329            0.00
578            1.00
855            2.00
643            1.00
139            0.00
783            2.00
819            1.00
250            1.00
996            2.00
575            1.00
530            1.00
305            1.00
446            1.00
850            1.00
186            0.00
349            1.00
798            1.00
799            1.00
164            1.00
859            1.00
762            1.00
379            1.00
204            1.00
692            1.00
739            2.00
252            1.00
964            1.00
154            1.00
991            2.00
727            1.00
998            2.00
322            1.00
377            0.00
634            2.00
375            1.00
453            1.00
225            0.00
203            1.00
971            2.00
796            3.00
991            3.00
664            2.00
708            3.00
1010            3.00
622            1.00
755            1.00
725            2.00
603            1.00
221            0.00
542            1.00
267            1.00
470            1.00
510            1.00
197            1.00
604            2.00
478            1.00
772            1.00
605            1.00
467            1.00
907            2.00
734            2.00
951            1.00
925            1.00
422            1.00
754            2.00
494            1.00
379            1.00
415            1.00
820            1.00
841            2.00
692            1.00
841            2.00
619            2.00
485            1.00
541            1.00
780            2.00
810            2.00
809            1.00
601            2.00
885            2.00
521            1.00
167            0.00
646            3.00
590            2.00
604            2.00
417            1.00
978            3.00
779            2.00
551            2.00
576            2.00
605            2.00
905            3.00
986            3.00
814            2.00
417            2.00
535            2.00
673            2.00
662            2.00
647            2.00
989            4.00
810            2.00
618            2.00
566            2.00
173            1.00
742            2.00
583            1.00
791            3.00
583            2.00
976            4.00
426            2.00
144            0.00
347            2.00
277            1.00
216            1.00
726            3.00
485            2.00
778            2.00
1050            3.00
228            1.00
377            1.00
599            2.00
373            1.00
149            1.00
337            1.00
749            2.00
748            3.00
726            3.00
1003            3.00
755            3.00
540            2.00
517            2.00
963            3.00
388            1.00
317            1.00
866            2.00
890            2.00
859            3.00
878            3.00
268            1.00
154            0.00
152            0.00
176            1.00
518            2.00
824            3.00
520            1.00
513            2.00
578            2.00
754            2.00
130            1.00
496            2.00
359            2.00
471            2.00
427            1.00
753            3.00
519            2.00
938            2.00
669            1.00
599            1.00
891            2.00
624            1.00
742            1.00
165            1.00
920            2.00
928            2.00
851            2.00
613            1.00
1001            2.00
627            1.00
1029            2.00
931            2.00
1012            2.00
204            0.00
935            2.00
174            0.00
571            1.00
663            1.00
359            1.00
779            2.00
581            1.00
707            1.00
304            1.00
924            2.00
840            1.00
229            1.00
946            1.00
607            1.00
485            1.00
884            2.00
696            2.00
134            0.00
958            3.00
525            1.00
656            1.00
355            1.00
444            2.00
291            0.00
1009            3.00
943            2.00
265            0.00
536            2.00
196            1.00
841            1.00
591            1.00
595            1.00
711            2.00
816            2.00
469            1.00
498            1.00
296            1.00
580            2.00
182            0.00
363            1.00
584            2.00
723            2.00
629            2.00
680            2.00
679            1.00
563            2.00
588            1.00
1005            2.00
533            1.00
975            2.00
576            1.00
496            1.00
299            1.00
827            2.00
269            1.00
217            0.00
558            1.00
324            1.00
497            1.00
1010            3.00
535            1.00
584            1.00
1019            3.00
505            2.00
691            2.00
900            2.00
283            1.00
164            0.00
935            2.00
936            2.00
426            2.00
628            2.00
1032            2.00
741            2.00
291            1.00
510            1.00
698            2.00
384            2.00
294            1.00
174            1.00
402            1.00
186            0.00
1017            2.00
429            1.00
335            0.00
1003            2.00
905            2.00
523            1.00
733            1.00
488            1.00
969            2.00
665            1.00
234            1.00
735            1.00
736            1.00
290            1.00
1001            2.00
260            0.00
195            1.00
388            1.00
218            0.00
987            2.00
606            1.00
191            0.00
758            1.00
394            1.00
455            1.00
847            1.00
745            1.00
786            2.00
184            0.00
476            1.00
913            2.00
686            2.00
816            3.00
544            2.00
842            3.00
664            2.00
322            2.00
801            1.00
430            1.00
754            2.00
540            1.00
446            1.00
264            1.00
573            1.00
370            1.00
656            2.00
832            1.00
756            2.00
978            2.00
401            1.00
176            1.00
875            2.00
371            1.00
607            1.00
910            2.00
399            1.00
960            3.00
720            3.00
790            2.00
530            2.00
366            1.00
259            1.00
195            0.00
329            1.00
279            1.00
863            2.00
584            1.00
670            2.00
539            1.00
546            2.00
594            2.00
689            2.00
222            1.00
699            2.00
561            1.00
186            1.00
706            2.00
208            1.00
647            1.00
759            2.00
606            1.00
470            1.00
195            1.00
338            1.00
719            2.00
159            0.00
804            2.00
667            1.00
948            1.00
542            1.00
221            0.00
652            1.00
279            0.00
494            1.00
280            1.00
727            2.00
495            1.00
384            1.00
595            1.00
805            1.00
469            1.00
245            0.00
491            1.00
375            1.00
960            2.00
941            2.00
161            0.00
1028            2.00
651            1.00
843            1.00
450            1.00
518            1.00
1002            2.00
516            1.00
735            1.00
620            2.00
